broker, nTopics, nNotifications, nSubscriptions, msgSize, notificationFreq, Avg. Throughput, Avg. Delay, Avg. CPU(ns), Avg. CPU(%), Avg. Memory(B), rxBytes, rxPackets, txBytes, txPackets
BE-Tree,0,1000000,1000,0,0,61891,0,0,100,5.659833,0,0,0,0
BE-Tree,0,1000000,1000,0,0,61491,0,0,100,5.658473,0,0,0,0
BE-Tree,0,1000000,5000,0,0,44082,0,0,100,5.693532,0,0,0,0
BE-Tree,0,1000000,5000,0,0,61015,0,0,100,5.666838,0,0,0,0
BE-Tree,0,1000000,5000,0,0,44080,0,0,100,5.693113,0,0,0,0
BE-Tree,0,1000000,10000,0,0,33473,0,0,100,5.710118,0,0,0,0
BE-Tree,0,1000000,10000,0,0,33456,0,0,100,5.705974,0,0,0,0
BE-Tree,0,1000000,10000,0,0,33464,0,0,100,5.707590,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13479,0,0,100,6.371219,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13463,0,0,100,6.373158,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13625,0,0,100,6.371952,0,0,0,0
BE-Tree,0,1000000,100000,0,0,6667,0,0,100,7.023408,0,0,0,0
BE-Tree,0,1000000,100000,0,0,6627,0,0,100,7.02243,0,0,0,0
BE-Tree,0,1000000,100000,0,0,6620,0,0,100,7.02281,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1301,0,0,100,11.509907,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1311,0,0,100,11.508412,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1309,0,0,100,11.509443,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,651,0,0,100,17.58704,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,649,0,0,100,17.585587,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,651,0,0,100,17.587107,0,0,0,0
BE-Tree,0,1000000,100,0,0,61626,0,0,100,5.644025,0,0,0,0
BE-Tree,0,1000000,100,0,0,61874,0,0,100,5.64502,0,0,0,0
BE-Tree,0,1000000,100,0,0,61970,0,0,100,5.653481,0,0,0,0
BE-Tree,0,1000000,1000,0,0,61743,0,0,100,5.657955,0,0,0,0
BE-Tree,0,1000000,1000,0,0,61811,0,0,100,5.664489,0,0,0,0
BE-Tree,0,1000000,1000,0,0,61788,0,0,100,5.661852,0,0,0,0
BE-Tree,0,1000000,5000,0,0,44029,0,0,100,5.691846,0,0,0,0
BE-Tree,0,1000000,5000,0,0,44090,0,0,100,5.691596,0,0,0,0
BE-Tree,0,1000000,5000,0,0,44028,0,0,100,5.693033,0,0,0,0
BE-Tree,0,1000000,10000,0,0,33520,0,0,100,5.706249,0,0,0,0
BE-Tree,0,1000000,10000,0,0,33548,0,0,100,5.709798,0,0,0,0
